game_id,referee_id
21500646,1664
21500646,203177
21500647,1193
21500647,202041
21500647,202049
21500648,2005
21500648,1195
21500648,203592
21500649,200834
21500649,201245
21500649,1147
21500650,1201
21500650,1830
21500650,202027
21500651,1148
21500651,2532
21500651,1662
21500653,202007
21500653,1199
21500653,204058
21500654,201639
21500654,1151
21500654,201245
21500656,2005
21500656,202041
21500656,101283
21500657,2001
21500657,201246
21500657,1201
21500658,2529
21500658,204059
21500658,1174
21500659,1151
21500659,201245
21500659,1152
21500660,1199
21500660,202035
21500660,201639
21500661,201640
21500661,2534
21500661,202053
21500662,2148
21500662,1146
21500662,202000
21500663,202058
21500663,204058
21500663,2882
21500664,203592
21500664,1195
21500664,1204
21500665,202007
21500665,1162
21500665,203593
21500666,200833
21500666,1193
21500666,1363
21500667,101284
21500667,2532
21500667,1664
21500668,200832
21500668,200834
21500668,2003
21500669,1194
21500669,2529
21500669,1188
21500670,1164
21500670,202037
21500670,2714
21500671,204058
21500671,1152
21500671,202041
21500672,202027
21500672,2882
21500672,2148
21500673,1662
21500673,1626302
21500673,201639
21500674,202000
21500674,201640
21500674,2534
21500675,202053
21500675,202058
21500675,1147
21500676,203593
21500676,1164
21500676,1168
21500677,1198
21500677,1162
21500677,203592
21500679,200832
21500679,1174
21500679,200833
21500680,1151
21500680,202007
21500680,201637
21500681,1363
21500681,101284
21500681,203177
21500682,1199
21500682,203591
21500682,201638
21500683,2882
21500683,201246
21500683,201640
21500684,1830
21500684,2714
21500684,203177
21500685,202049
21500685,1176
21500685,2002
21500686,201637
21500686,1195
21500686,202007
21500687,1664
21500687,2003
21500687,202041
21500688,1188
21500688,1151
21500688,202000
21500689,200834
21500689,1194
21500689,202026
21500690,203591
21500690,1147
21500690,2529
21500691,1193
21500691,2001
21500691,1201
21500693,204058
21500693,1363
21500693,1174
21500694,101283
21500694,1164
21500694,2532
21500695,203593
21500695,200833
21500695,1148
21500696,200834
21500696,101284
21500696,202026
21500697,201638
21500697,2534
21500697,202053
21500698,203592
21500698,1168
21500698,2715
21500699,1204
21500699,2148
21500699,1162
21500700,2002
21500700,201637
21500700,1199
21500701,1830
21500701,201640
21500701,2005
21500702,2714
21500702,1151
21500702,202037
21500703,2003
21500703,1146
21500703,201246
21500704,1193
21500704,1195
21500704,202053
21500705,1662
21500705,2001
21500705,202027
21500706,2529
21500706,1147
21500706,1201
21500707,101283
21500707,204058
21500707,1164
21500708,1174
21500708,202058
21500708,203177
21500709,1199
21500709,200834
21500709,201246
21500710,201640
21500710,1830
21500710,203593
21500711,203591
21500711,101284
21500711,201639
21500712,1152
21500712,201245
21500712,202041
21500713,2002
21500713,1148
21500713,200833
21500715,1162
21500715,200832
21500715,1198
21500716,1204
21500716,2534
21500716,1151
21500717,2005
21500717,1176
21500717,1664
21500718,2148
21500718,1146
21500718,202049
21500720,1195
21500720,202037
21500720,1363
21500721,201637
21500721,201638
21500721,1176
21500722,2715
21500722,200834
21500722,201246
21500723,2534
21500723,201640
21500723,204059
21500724,201639
21500724,2005
21500724,101283
21500725,202058
21500725,2532
21500725,1199
21500726,200832
21500726,202041
21500726,1830
21500727,201245
21500727,1662
21500727,1168
21500728,101284
21500728,203593
21500728,202007
21500729,203592
21500729,2714
21500729,1363
21500730,1188
21500730,2003
21500730,1198
21500731,202041
21500731,1174
21500731,202053
21500732,2001
21500732,202007
21500732,1201
21500733,1195
21500733,201245
21500733,1664
21500734,1152
21500734,202027
21500734,2714
21500735,1830
21500735,201640
21500735,2532
21500736,2148
21500736,1146
21500736,202000
21500737,2004
21500737,200833
21500737,202026
21500738,1179
21500738,202058
21500738,203591
21500740,101283
21500740,201639
21500740,202053
21500741,202049
21500741,1199
21500741,2715
21500742,2529
21500742,202037
21500742,2534
21500743,1363
21500743,203592
21500743,1194
21500744,1204
21500744,1176
21500744,1168
21500745,1162
21500745,203177
21500745,2002
21500746,203591
21500746,1151
21500746,1179
21500747,1174
21500747,2003
21500747,200832
21500748,2714
21500748,203592
21500748,1152
21500749,1195
21500749,2002
21500749,201245
21500751,200833
21500751,101284
21500751,203593
21500752,2148
21500752,202049
21500752,2715
21500753,2005
21500753,2004
21500753,204058
21500754,2882
21500754,201638
21500754,201637
21500755,202058
21500755,202000
21500755,1194
21500756,202007
21500756,1662
21500756,201640
21500757,203177
21500757,1162
21500757,200834
21500758,202037
21500758,1176
21500758,1168
21500759,202026
21500759,1147
21500759,201639
21500760,2003
21500760,101283
21500760,1204
21500761,1179
21500761,1363
21500761,1201
21500762,202007
21500762,2534
21500762,200832
21500763,204058
21500763,2004
21500763,1199
21500764,204059
21500764,2001
21500764,2529
21500765,202058
21500765,101284
21500765,202027
21500766,1830
21500766,2005
21500766,201637
21500767,1664
21500767,1151
21500767,1188
21500768,1162
21500768,200834
21500768,203177
21500769,202037
21500769,1152
21500769,2002
21500770,2714
21500770,2882
21500770,202041
21500772,1147
21500772,201639
21500772,202026
21500773,1146
21500773,201640
21500773,203591
21500774,202000
21500774,2004
21500774,2003
21500775,1188
21500775,1179
21500775,202053
21500776,200833
21500776,1204
21500776,2001
21500777,1194
21500777,201638
21500777,201640
21500778,1168
21500778,204058
21500778,1174
21500779,101283
21500779,2529
21500779,101284
21500780,1201
21500780,1830
21500780,202058
21500781,2715
21500781,1363
21500781,2005
21500783,202049
21500783,2534
21500783,2148
21500784,201637
21500784,1176
21500784,2002
21500785,101283
21500785,201245
21500785,1147
21500786,1152
21500786,201638
21500786,200832
21500787,1146
21500787,1198
21500787,203593
21500788,200834
21500788,1162
21500788,201246
21500789,1174
21500789,203592
21500789,2529
21500790,2003
21500790,1194
21500790,204059
21500791,1147
21500791,203177
21500791,202007
21500792,1195
21500792,1363
21500792,202053
21500793,202041
21500793,1188
21500793,2004
21500794,1830
21500794,200833
21500794,1201
21500795,2882
21500795,1193
21500795,202037
21500796,2532
21500796,2001
21500796,1662
21500797,201639
21500797,204058
21500797,1148
21500798,1204
21500798,1179
21500798,2715
21500799,1664
21500799,202027
21500799,1164
21500800,2148
21500800,2534
21500800,202049
21500801,2532
21500801,2882
21500801,1662
21500802,202026
21500802,1146
21500802,1168
21500803,1176
21500803,202027
21500803,101283
21500805,2002
21500805,1174
21500805,201637
21500806,2529
21500806,1146
21500806,1204
21500807,201245
21500807,2714
21500807,101284
21500808,1162
21500808,2004
21500808,202041
21500809,202026
21500809,1198
21500809,2882
21500810,2148
21500810,2534
21500810,204058
21500811,1152
21500811,1188
21500811,1168
21500813,200834
21500813,1179
21500813,204059
21500814,203593
21500814,202007
21500814,1147
21500815,202000
21500815,2001
21500815,1363
21500816,1664
21500816,1199
21500816,202053
21500817,1662
21500817,201246
21500817,201640
21500818,201638
21500818,2532
21500818,1164
21500820,203592
21500820,1193
21500820,1195
21500821,200833
21500821,1179
21500821,204059
21500822,202037
21500822,1194
21500822,2715
21500823,203177
21500823,1176
21500823,2003
21500824,2002
21500824,2001
21500824,202041
21500825,201638
21500825,1147
21500825,202000
21500827,1151
21500827,202058
21500827,202026
21500828,101284
21500828,204058
21500828,2148
21500829,1204
21500829,2004
21500829,1146
21500830,201245
21500830,1148
21500830,201639
21500831,2714
21500831,202049
21500831,1162
21500832,202007
21500832,1199
21500832,2532
21500834,1188
21500834,200833
21500834,2534
21500835,2529
21500835,1164
21500835,202027
21500836,1179
21500836,1193
21500836,1168
21500837,2005
21500837,2004
21500837,201246
21500838,202053
21500838,1176
21500838,2714
21500839,204059
21500839,1363
21500839,1174
21500840,1198
21500840,1151
21500840,202049
21500841,101284
21500841,2148
21500841,1664
21500842,2532
21500842,201640
21500842,2882
21500843,2001
21500843,202000
21500843,2715
21500844,201637
21500844,201638
21500844,1147
21500845,2534
21500845,203177
21500845,1664
21500846,1162
21500846,1204
21500846,201639
21500847,2004
21500847,200834
21500847,201246
21500848,2529
21500848,202027
21500848,1146
21500849,1195
21500849,2002
21500849,203592
21500851,203593
21500851,200833
21500851,1199
21500852,202007
21500852,1176
21500852,1193
21500853,203591
21500853,101283
21500853,1830
21500854,1363
21500854,1174
21500854,1201
21500856,2003
21500856,101284
21500856,202037
21500858,2715
21500858,1179
21500858,2532
21500859,1830
21500859,201640
21500859,204059
21500860,2882
21500860,201637
21500860,201638
21500862,1168
21500862,2534
21500862,203593
21500863,2001
21500863,1188
21500863,202026
21500864,2714
21500864,202049
21500864,1148
21500865,1146
21500865,1204
21500865,200834
21500866,1162
21500866,1201
21500866,2004
21500867,1179
21500867,201246
21500867,1198
21500868,101283
21500868,1174
21500868,204059
21500869,204058
21500869,202058
21500869,1147
21500870,2534
21500870,201245
21500870,201639
21500871,2002
21500871,101284
21500871,202037
21500872,200832
21500872,2004
21500872,1199
21500873,1176
21500873,2714
21500873,202007
21500874,201640
21500874,200833
21500874,1162
21500875,201638
21500875,2882
21500875,201637
21500877,1164
21500877,1201
21500877,200834
21500878,2529
21500878,202049
21500878,1195
21500879,1363
21500879,203591
21500879,2001
21500880,1148
21500880,202026
21500880,1664
21500882,1146
21500882,202041
21500882,101283
21500883,1151
21500883,2002
21500883,203592
21500884,200832
21500884,1147
21500884,202007
21500885,200833
21500885,202037
21500885,2003
21500886,1168
21500886,2005
21500886,2534
21500887,2532
21500887,202058
21500887,1174
21500888,203177
21500888,1179
21500888,1198
21500889,1830
21500889,1188
21500889,201637
21500891,202053
21500891,2534
21500891,1363
21500892,201638
21500892,1164
21500892,1201
21500893,202041
21500893,1176
21500893,204058
21500894,1199
21500894,204059
21500894,2529
21500895,1830
21500895,201637
21500895,1188
21500896,1162
21500896,201246
21500896,2004
21500897,2005
21500897,200833
21500897,1151
21500898,1662
21500898,202000
21500898,202007
21500899,2148
21500899,2532
21500899,1146
21500900,202037
21500900,2003
21500900,1193
21500901,1179
21500901,201638
21500901,201640
21500902,1148
21500902,202058
21500902,201245
21500903,1195
21500903,203591
21500903,1168
21500904,203177
21500904,2001
21500904,1198
21500905,101284
21500905,202026
21500905,2715
21500906,203593
21500906,1194
21500906,201639
21500907,1664
21500907,2714
21500907,1152
21500908,101283
21500908,204059
21500908,2005
21500910,101284
21500910,1363
21500910,204058
21500911,1147
21500911,2004
21500911,1204
21500913,2882
21500913,201638
21500913,1168
21500914,2148
21500914,1148
21500914,201637
21500915,2529
21500915,203591
21500915,1830
21500916,2715
21500916,203177
21500916,1198
21500917,2002
21500917,202027
21500917,1194
21500918,202041
21500918,201639
21500918,2001
21500919,201640
21500919,203593
21500919,1193
21500920,2534
21500920,202049
21500920,1188
21500921,1152
21500921,2714
21500921,202053
21500922,1162
21500922,202000
21500922,200833
21500923,1174
21500923,1664
21500923,200832
21500924,201640
21500924,1199
21500924,201246
21500925,1176
21500925,204059
21500925,1363
21500926,1164
21500926,202026
21500926,200834
21500927,2003
21500927,1195
21500927,202027
21500928,202041
21500928,1146
21500928,203592
21500929,1204
21500929,1147
21500929,2004
21500930,204058
21500930,2148
21500930,1151
21500931,202037
21500931,2534
21500931,1193
21500932,202049
21500932,2529
21500932,1194
21500933,1152
21500933,2714
21500933,202053
21500934,1179
21500934,201245
21500934,2005
21500935,203591
21500935,201639
21500935,2715
21500936,201637
21500936,202058
21500936,2001
21500937,1168
21500937,202027
21500937,1162
21500938,201246
21500938,1363
21500938,1164
21500939,203177
21500939,1662
21500939,2003
21500940,1204
21500940,1664
21500940,1179
21500941,203593
21500941,1147
21500941,200833
21500942,1188
21500942,1198
21500942,1830
21500943,101283
21500943,1148
21500943,202026
21500944,2532
21500944,201638
21500944,1199
21500946,1193
21500946,2002
21500946,202000
21500947,101283
21500947,1146
21500947,203592
21500948,202026
21500948,1151
21500948,2534
21500949,204058
21500949,101284
21500949,202058
21500950,203591
21500950,2004
21500950,1198
21500951,1174
21500951,2529
21500951,1204
21500952,201245
21500952,2003
21500952,1164
21500953,201637
21500953,200834
21500953,1179
21500954,203593
21500954,1168
21500954,1195
21500955,2001
21500955,2715
21500955,1201
21500956,2148
21500956,203592
21500956,1148
21500957,202058
21500957,2534
21500957,204058
21500958,2002
21500958,202000
21500958,101284
21500959,2530
21500959,201245
21500959,201639
21500960,1176
21500960,2714
21500960,201246
21500961,101283
21500961,1146
21500961,200832
21500963,202049
21500963,2529
21500963,1174
21500964,203177
21500964,1179
21500964,1201
21500965,1193
21500965,200833
21500965,1195
21500966,202007
21500966,1198
21500966,1830
21500967,2715
21500967,2532
21500967,2882
21500968,1363
21500968,201246
21500968,1147
21500969,1664
21500969,200832
21500969,1148
21500970,1164
21500970,202000
21500970,2002
21500972,2005
21500972,101284
21500972,204058
21500973,1176
21500973,2714
21500973,201637
21500974,202053
21500974,202007
21500974,2001
21500975,2532
21500975,202041
21500975,2882
21500976,203591
21500976,2530
21500976,201638
21500978,1152
21500978,201639
21500978,203177
21500979,1188
21500979,2004
21500979,1830
21500980,200834
21500980,202027
21500980,1199
21500981,1164
21500981,203593
21500981,1151
21500983,2003
21500983,2148
21500983,1148
21500984,2715
21500984,1147
21500984,1201
21500985,2529
21500985,1195
21500985,200833
21500986,1194
21500986,1204
21500986,2005
21500987,1662
21500987,200832
21500987,1363
21500988,1830
21500988,2715
21500988,202000
21500989,1179
21500989,201245
21500989,1193
21500990,1176
21500990,202058
21500990,2532
21500991,1174
21500991,202053
21500991,101283
21500992,1151
21500992,1152
21500992,1188
21500993,2530
21500993,202049
21500993,1168
21500994,203593
21500994,2714
21500994,1199
21500995,2005
21500995,1662
21500995,202037
21500996,1664
21500996,202041
21500996,1146
21500997,2001
21500997,202026
21500997,201639
21500998,2004
21500998,1830
21500998,203591
21500999,101284
21500999,202053
21500999,204059
21501000,201638
21501000,2882
21501000,203592
21501001,2534
21501001,202007
21501001,200834
21501002,1199
21501002,202041
21501002,2148
21501003,202058
21501003,202027
21501003,1174
21501004,1148
21501004,201637
21501004,200833
21501005,201245
21501005,1152
21501005,1363
21501006,2532
21501006,201638
21501006,2530
21501007,1164
21501007,203177
21501007,201639
21501008,1176
21501008,1198
21501008,202000
21501009,202049
21501009,2002
21501009,1147
21501010,2003
21501010,201246
21501010,1168
21501012,101284
21501012,1151
21501012,203591
21501013,1664
21501013,200832
21501013,1146
21501014,2004
21501014,204058
21501014,202007
21501016,2534
21501016,1188
21501016,203592
21501017,204059
21501017,200834
21501017,1830
21501018,101283
21501018,2882
21501018,2005
21501019,1179
21501019,202041
21501019,201246
21501020,1662
21501020,201639
21501020,202037
21501021,202026
21501021,1363
21501021,2534
21501022,2714
21501022,2532
21501022,1148
21501023,203593
21501023,201640
21501023,1164
21501024,2001
21501024,202027
21501024,200833
21501025,202007
21501025,2715
21501025,204058
21501026,1147
21501026,2005
21501026,2002
21501027,2003
21501027,1168
21501027,1204
21501028,200834
21501028,203177
21501028,101284
21501029,1176
21501029,2714
21501029,201245
21501030,2529
21501030,201637
21501030,1199
21501031,201639
21501031,2530
21501031,1194
21501032,2882
21501032,1188
21501032,101283
21501033,201638
21501033,1146
21501033,1198
21501034,1164
21501034,204059
21501034,202058
21501036,2715
21501036,1152
21501036,202049
21501037,1201
21501037,1151
21501037,1662
21501038,1363
21501038,200832
21501038,1195
21501039,2002
21501039,202037
21501039,1830
21501040,2148
21501040,1204
21501040,1179
21501041,101283
21501041,2530
21501041,203593
21501042,200833
21501042,2001
21501042,202053
21501043,1188
21501043,1146
21501043,2003
21501044,2715
21501044,1199
21501044,2005
21501046,203177
21501046,1152
21501046,1664
21501048,1198
21501048,1168
21501048,1194
21501049,202027
21501049,1176
21501049,201639
21501050,2714
21501050,2532
21501050,1174
21501051,1164
21501051,203591
21501051,202058
21501052,201640
21501052,1147
21501052,2005
21501054,2148
21501054,1179
21501054,1148
21501055,201245
21501055,2529
21501055,2534
21501056,200833
21501056,2004
21501056,101284
21501057,1176
21501057,1198
21501057,101283
21501058,201638
21501058,2530
21501058,204059
21501059,2002
21501059,1162
21501059,1168
21501061,2715
21501061,1830
21501061,202007
21501063,2001
21501063,202027
21501063,1664
21501064,1204
21501064,1151
21501065,1195
21501065,202026
21501065,1363
21501066,201246
21501066,2534
21501066,1193
21501067,202049
21501067,202058
21501067,1164
21501069,2004
21501069,2882
21501069,2148
21501070,2532
21501070,1146
21501070,200834
21501071,2003
21501071,1201
21501071,1662
21501072,1194
21501072,201245
21501072,2529
21501073,201639
21501073,203593
21501073,1147
21501074,200832
21501074,1162
21501074,200834
21501075,202000
21501075,1830
21501075,2005
21501076,203592
21501076,201638
21501076,1148
21501077,204059
21501077,2530
21501077,201640
21501078,1662
21501078,2002
21501078,201637
21501079,1151
21501079,1193
21501079,201245
21501080,1195
21501080,1179
21501080,202026
21501081,202049
21501081,1164
21501081,202058
21501082,1146
21501082,201638
21501082,203593
21501083,101283
21501083,200833
21501083,2148
21501084,2005
21501084,201639
21501084,2003
21501085,2534
21501085,1188
21501085,204058
21501086,203177
21501086,1176
21501086,202007
21501087,1168
21501087,2004
21501087,101284
21501089,1198
21501089,2715
21501089,203591
21501090,1194
21501090,202049
21501090,2529
21501091,2714
21501091,2001
21501091,202027
21501093,202037
21501093,1147
21501093,2002
21501094,2882
21501094,201245
21501094,202058
21501095,1174
21501095,1664
21501095,1204
21501096,1151
21501096,201637
21501096,1193
21501097,2003
21501097,200833
21501097,101283
21501099,1168
21501099,2530
21501099,202037
21501100,201639
21501100,2005
21501100,2534
21501101,202000
21501101,201640
21501101,1146
21501103,1201
21501103,1148
21501103,2529
21501104,202027
21501104,1664
21501104,2882
21501105,1179
21501105,1198
21501105,202026
21501107,1152
21501107,2715
21501107,204058
21501108,1164
21501108,202049
21501108,1188
21501109,201638
21501109,203177
21501109,1199
21501110,202053
21501110,2005
21501110,1194
21501111,2004
21501111,1662
21501111,200834
21501112,1204
21501112,1174
21501112,2714
21501113,1193
21501113,203177
21501113,1176
21501114,2530
21501114,101283
21501114,201246
21501115,202058
21501115,101284
21501115,202053
21501116,200834
21501116,203592
21501116,2882
21501117,200833
21501117,1162
21501117,203593
21501118,200832
21501118,1147
21501118,1363
21501119,201640
21501119,1198
21501119,2001
21501120,1830
21501120,2148
21501120,2529
21501121,1148
21501121,202037
21501121,2002
21501122,201245
21501122,1195
21501122,202058
21501123,1662
21501123,2003
21501123,202027
21501124,1179
21501124,201246
21501124,1194
21501125,201638
21501125,1164
21501125,2532
21501126,1664
21501126,1146
21501126,1151
21501127,1174
21501127,2002
21501127,201639
21501128,202053
21501128,1193
21501128,200833
21501129,1199
21501129,2003
21501129,202049
21501131,2882
21501131,202027
21501131,1164
21501132,1363
21501132,1188
21501132,1147
21501133,2001
21501133,201640
21501133,2005
21501134,201637
21501134,1830
21501134,1201
21501135,201639
21501135,1162
21501135,203593
21501136,1176
21501136,2148
21501136,202007
21501137,2715
21501137,1148
21501137,1198
21501138,2534
21501138,1188
21501138,202058
21501139,1146
21501139,101284
21501139,1204
21501140,2714
21501140,2004
21501140,1194
21501141,1662
21501141,2002
21501141,203177
21501142,201637
21501142,2148
21501142,1830
21501143,202037
21501143,1152
21501143,200834
21501144,1147
21501144,2003
21501144,202049
21501145,101283
21501145,2532
21501145,1174
21501146,201638
21501146,2530
21501146,204058
21501147,1179
21501147,201246
21501147,202007
21501148,2529
21501148,202026
21501148,1151
21501150,2882
21501150,200833
21501150,1193
21501151,1363
21501151,1195
21501151,201245
21501152,1162
21501152,203593
21501152,2715
21501153,1199
21501153,203177
21501153,1201
21501154,1363
21501154,204058
21501154,1147
21501155,2002
21501155,2530
21501155,203592
21501156,202058
21501156,2001
21501156,2005
21501157,2004
21501157,101284
21501157,201245
21501160,202027
21501160,1176
21501160,2148
21501161,202053
21501161,1162
21501161,1179
21501164,1164
21501164,202041
21501164,1204
21501165,1146
21501165,201638
21501165,200834
21501166,2714
21501166,1174
21501166,2532
21501167,201245
21501167,1151
21501167,2534
21501168,202058
21501168,1662
21501168,202000
21501169,1152
21501169,101283
21501169,203593
21501170,1193
21501170,1188
21501170,1176
21501171,1164
21501171,200833
21501171,201640
21501172,2882
21501172,202053
21501172,2715
21501174,2714
21501174,2534
21501174,1363
21501175,2001
21501175,202027
21501175,1198
21501176,1204
21501176,202041
21501176,2882
21501177,201640
21501177,2003
21501177,1148
21501178,202007
21501178,1146
21501178,201246
21501179,201639
21501179,1201
21501179,1195
21501180,203591
21501180,2002
21501180,101284
21501182,1152
21501182,2148
21501182,101283
21501183,1151
21501183,203593
21501183,1162
21501184,204059
21501184,2005
21501184,1179
21501185,2004
21501185,1830
21501185,202053
21501186,200833
21501186,1664
21501186,1174
21501188,202007
21501188,2534
21501188,1198
21501189,2882
21501189,200832
21501189,2714
21501190,202027
21501190,2001
21501190,202058
21501191,1194
21501191,1179
21501191,202049
21501192,1148
21501192,1664
21501192,1188
21501193,2003
21501193,201637
21501193,1147
21501194,1162
21501194,2002
21501194,101284
21501196,201640
21501196,200833
21501196,1174
21501197,1195
21501197,202000
21501197,202041
21501199,2148
21501199,2530
21501199,202026
21501200,201246
21501200,2882
21501200,2529
21501201,1176
21501201,201638
21501201,1151
21501202,2715
21501202,1201
21501202,1662
21501204,204058
21501204,1198
21501204,1199
21501205,1193
21501205,1830
21501205,202049
21501206,203591
21501206,202041
21501206,2001
21501207,1662
21501207,2715
21501207,202026
21501208,202007
21501208,1204
21501208,1162
21501209,202058
21501209,203177
21501209,1194
21501210,2534
21501210,1363
21501210,1147
21501211,1179
21501211,2005
21501211,2004
21501212,2003
21501212,1148
21501212,204059
21501213,1146
21501213,1188
21501213,2002
21501215,1195
21501215,200834
21501215,201639
21501216,1176
21501216,2714
21501216,201637
21501217,2715
21501217,101283
21501217,1147
21501218,1198
21501218,202053
21501218,1830
21501219,2530
21501219,1151
21501219,203592
21501220,1193
21501220,200833
21501220,2001
21501221,201640
21501221,1174
21501221,1201
21501222,2004
21501222,1199
21501222,200832
21501223,202007
21501223,101284
21501223,1162
21501224,1204
21501224,1152
21501224,2529
21501225,1662
21501225,202049
21501225,2002
21501226,202041
21501226,2534
21501226,202037
21501227,2005
21501227,1194
21501227,1664
21501229,1164
21501229,2148
21501229,203593
21501230,1179
21501230,1363
21501230,202027
21600001,1363
21600001,1662
21600001,202026
21600002,2529
21600002,202007
21600002,1147
21600003,1152
21600003,202027
21600003,2003
21600004,203593
21600004,1151
21600004,1199
21600005,204059
21600005,201639
21600005,1662
21600006,101283
21600006,202037
21600006,1830
21600007,2148
21600007,2002
21600007,1148
21600008,202056
21600008,1188
21600008,1174
21600009,203592
21600009,201640
21600009,1195
21600010,1204
21600010,2882
21600010,201638
21600012,202027
21600012,2715
21600012,1194
21600013,101284
21600013,1664
21600013,201246
21600014,1626302
21600014,1363
21600014,1176
21600015,2004
21600015,200833
21600015,2001
21600016,202007
21600016,2529
21600016,1147
21600017,101284
21600017,203177
21600017,1146
21600018,1193
21600018,201639
21600018,1174
21600019,1201
21600019,2148
21600019,1162
21600020,1662
21600020,202058
21600020,200832
21600021,203593
21600021,2534
21600021,1188
21600022,1179
21600022,2005
21600022,1204
21600023,2530
21600023,202049
21600023,2715
21600024,204058
21600024,1194
21600024,2003
21600025,1198
21600025,1199
21600025,201245
21600026,1195
21600026,2004
21600026,201246
21600027,2148
21600027,1176
21600027,1626302
21600028,1664
21600028,202000
21600028,1148
21600029,101283
21600029,202056
21600029,1152
21600030,200832
21600030,200834
21600030,2534
21600031,202058
21600031,202035
21600031,1147
21600032,2002
21600032,101284
21600032,203593
21600033,202027
21600033,1363
21600033,2003
21600034,1164
21600034,1146
21600034,203177
21600035,1830
21600035,201638
21600035,202053
21600036,204058
21600036,202007
21600036,2530
21600037,2882
21600037,1188
21600037,201246
21600038,1151
21600038,2001
21600038,202037
21600039,1198
21600039,1179
21600039,201637
21600040,1193
21600040,1162
21600040,201245
21600041,2005
21600041,1174
21600041,1204
21600042,1176
21600042,1626302
21600042,1664
21600043,202041
21600043,1195
21600043,2715
21600044,2148
21600044,1179
21600044,202026
21600045,203592
21600045,200834
21600045,1164
21600046,1151
21600046,201640
21600046,201637
21600047,201246
21600047,2882
21600047,2004
21600048,2002
21600048,1627962
21600048,1152
21600049,202058
21600049,201639
21600049,202037
21600050,2530
21600050,101284
21600050,202035
21600051,204059
21600051,1162
21600051,101283
21600052,203591
21600052,1188
21600052,202041
21600053,1148
21600053,1201
21600053,1193
21600056,2715
21600056,202049
21600056,2003
21600057,1176
21600057,204058
21600057,2002
21600058,1626302
21600058,1146
21600058,202007
21600059,202037
21600059,2001
21600059,101284
21600060,201639
21600060,1164
21600060,202026
21600061,1174
21600061,1664
21600061,201245
21600062,200833
21600062,1363
21600062,2534
21600063,201638
21600063,202053
21600063,1830
21600064,1199
21600064,1179
21600064,202027
21600065,1148
21600065,2004
21600065,204059
21600066,201246
21600066,201640
21600066,1194
21600067,200834
21600067,1147
21600067,202035
21600068,200832
21600068,2005
21600068,2530
21600069,201638
21600069,101283
21600069,1830
21600070,1162
21600070,1664
21600070,201245
21600071,1662
21600071,2715
21600071,200832
21600072,1198
21600072,2001
21600072,2529
21600073,2003
21600073,1152
21600073,2148
21600074,2534
21600074,202007
21600074,202056
21600075,202058
21600075,203591
21600075,1195
21600076,202026
21600076,2002
21600076,2882
21600077,200834
21600077,1151
21600077,101283
21600078,1199
21600078,1363
21600078,1201
21600079,201639
21600079,2004
21600079,204058
21600080,202035
21600080,1147
21600080,1664
21600081,202027
21600081,1174
21600081,101284
21600082,201640
21600082,1626303
21600082,1148
21600083,200833
21600083,1626302
21600083,2001
21600084,1194
21600084,1626301
21600084,1188
21600085,1627963
21600085,1176
21600085,1193
21600086,2530
21600086,202026
21600086,202058
21600087,2005
21600087,200832
21600087,1162
21600088,2003
21600088,2529
21600088,2148
21600089,2882
21600089,202041
21600089,1198
21600090,202007
21600090,1199
21600090,203593
21600092,1164
21600092,202049
21600092,1151
21600093,1193
21600093,1662
21600093,203177
21600094,1830
21600094,2715
21600094,203592
21600095,202027
21600095,1147
21600095,200834
21600096,202058
21600096,1146
21600096,1201
21600097,101284
21600097,1195
21600097,200833
21600098,202000
21600098,201639
21600098,1174
21600099,2001
21600099,1188
21600099,202037
21600100,1176
21600100,202027
21600100,2529
21600102,2005
21600102,1199
21600102,203593
21600103,201639
21600103,1179
21600103,202000
21600104,202056
21600104,1152
21600104,2148
21600105,2003
21600105,201637
21600105,1151
21600107,203593
21600107,2534
21600107,101283
21600108,2882
21600108,101284
21600108,202053
21600109,1198
21600109,1662
21600109,2002
21600110,1204
21600110,202041
21600110,1146
21600111,201246
21600111,201640
21600111,1195
21600112,200834
21600112,1201
21600112,202058
21600113,1188
21600113,2001
21600113,202037
21600114,200833
21600114,2004
21600114,1162
21600115,1664
21600115,1363
21600115,201637
21600116,1174
21600116,202049
21600116,2003
21600117,202000
21600117,1164
21600117,2534
21600118,1830
21600118,203177
21600118,201638
21600119,202056
21600119,1152
21600119,1151
21600120,2001
21600120,202037
21600120,201639
21600121,2005
21600121,204059
21600121,1148
21600122,2004
21600122,202053
21600122,101284
21600123,1204
21600123,2002
21600123,201640
21600124,201245
21600124,202007
21600124,1195
21600125,200833
21600125,1146
21600125,203592
21600126,2529
21600126,1176
21600126,201246
21600127,2715
21600127,200834
21600127,201637
21600128,202049
21600128,1174
21600128,1188
21600129,1830
21600129,1179
21600129,203177
21600130,201246
21600130,201640
21600130,1151
21600131,2005
21600131,1162
21600131,1627962
21600132,200834
21600132,204058
21600132,2530
21600133,2002
21600133,202000
21600133,1147
21600134,201638
21600134,201245
21600134,1199
21600135,2534
21600135,203592
21600135,1193
21600138,202058
21600138,2882
21600138,1201
21600139,1152
21600139,202041
21600139,202056
21600140,202035
21600140,2003
21600140,1195
21600141,201638
21600141,1148
21600141,200832
21600142,202049
21600142,2004
21600142,1146
21600143,1664
21600143,1626301
21600143,1176
21600144,2148
21600144,202027
21600144,1194
21600145,2715
21600145,204058
21600145,2529
21600147,202007
21600147,1363
21600147,2005
21600148,101284
